strategy,rep,seed,node,task_size,latency_ms,ok
weighted_round_robin,5,105,node-b,92212.61707261216,71.98357582092285,True
weighted_round_robin,5,105,node-a,204062.73449430798,217.12970733642578,True
weighted_round_robin,5,105,node-c,84268.87392288142,70.52993774414062,True
weighted_round_robin,5,105,node-a,97925.35559016978,169.1451072692871,True
weighted_round_robin,5,105,node-b,131710.14057230388,98.7083911895752,True
ml_argmin_baseline,5,105,node-a,102592.48033195236,87.89634704589844,True
ml_argmin_baseline,5,105,node-a,197768.726076576,189.75377082824707,True
ml_argmin_baseline,5,105,node-a,286144.6191059693,434.88478660583496,True
ml_argmin_baseline,5,105,node-b,103110.81175643927,170.20511627197266,True
ml_argmin_baseline,5,105,node-b,93964.11710723434,145.22981643676758,True
ml_argmin_baseline,5,105,node-a,180098.97636889684,297.60169982910156,True
ml_argmin_baseline,5,105,node-b,109041.0861188692,83.57453346252441,True
ml_argmin_baseline,5,105,node-a,159045.44048271255,195.20831108093262,True
ml_argmin_baseline,5,105,node-a,235850.44118205673,377.58803367614746,True
ml_argmin_baseline,5,105,node-b,140131.0409897717,114.35866355895996,True
ml_argmin_baseline,5,105,node-a,182479.70532941003,709.3014717102051,True
ml_argmin_baseline,5,105,node-c,33024.96355314403,38.710594177246094,True
ml_argmin_baseline,5,105,node-a,179009.2948796747,691.4777755737305,True
ml_argmin_baseline,5,105,node-a,97837.5303094313,525.0287055969238,True
ml_argmin_baseline,5,105,node-a,66351.15121968552,439.8210048675537,True
ml_argmin_baseline,5,105,node-a,98486.41438016007,521.1145877838135,True
ml_argmin_baseline,5,105,node-a,58581.402965823094,298.78902435302734,True
ml_argmin_baseline,5,105,node-a,58984.702404636744,372.0564842224121,True
ml_argmin_baseline,5,105,node-b,38198.474752684415,47.31464385986328,True
ml_argmin_baseline,5,105,node-b,76983.73994405089,73.85849952697754,True
ml_argmin_baseline,5,105,node-b,53535.94108718406,127.59876251220703,True
ml_argmin_baseline,5,105,node-c,71006.48802560414,105.21984100341797,True
ml_argmin_baseline,5,105,node-a,158729.7635831594,238.983154296875,True
ml_argmin_baseline,5,105,node-a,109045.72204271208,211.82608604431152,True
ml_argmin_baseline,5,105,node-b,55638.482119711254,63.84873390197754,True
ml_argmin_baseline,5,105,node-a,132902.9734192102,298.1092929840088,True
ml_argmin_baseline,5,105,node-a,174296.38149957746,384.4423294067383,True
ml_argmin_baseline,5,105,node-a,107239.65020707776,360.095739364624,True
ml_argmin_baseline,5,105,node-b,106593.2543148902,74.73158836364746,True
ml_argmin_baseline,5,105,node-b,100004.74217289095,89.19906616210938,True
ml_argmin_baseline,5,105,node-b,63641.82889494212,57.181596755981445,True
ml_argmin_baseline,5,105,node-b,177876.70842118122,292.588472366333,True
ml_argmin_baseline,5,105,node-b,133138.7353849852,587.2170925140381,True
ml_argmin_baseline,5,105,node-b,100673.02114681307,493.1490421295166,True
ml_argmin_baseline,5,105,node-b,102302.92398162084,521.2714672088623,True
ml_argmin_baseline,5,105,node-b,97242.42213699657,611.8438243865967,True
ml_argmin_baseline,5,105,node-a,221262.97736440404,164.33382034301758,True
ml_argmin_baseline,5,105,node-b,90206.51224092045,474.1473197937012,True
ml_argmin_baseline,5,105,node-b,44370.41009070619,360.9590530395508,True
ml_argmin_baseline,5,105,node-a,111799.88934697612,98.49190711975098,True
ml_argmin_baseline,5,105,node-a,163232.10694403137,151.108980178833,True
ml_argmin_baseline,5,105,node-a,145961.34916008866,188.69686126708984,True
ml_argmin_baseline,5,105,node-b,85614.70228694101,72.9982852935791,True
ml_argmin_baseline,5,105,node-a,45878.899485390946,171.06175422668457,True
ml_argmin_baseline,5,105,node-a,295167.6911087493,290.4052734375,True
ml_argmin_baseline,5,105,node-b,63129.55146460217,47.54209518432617,True
ml_argmin_baseline,5,105,node-b,110938.16409342198,117.20871925354004,True
ml_argmin_baseline,5,105,node-a,95368.53730673215,87.9817008972168,True
ml_argmin_baseline,5,105,node-c,74120.71940170013,63.34686279296875,True
ml_argmin_baseline,5,105,node-b,82712.82824264126,70.4340934753418,True
ml_argmin_baseline,5,105,node-a,58532.66875239921,43.6854362487793,True
ml_argmin_baseline,5,105,node-a,64660.47150080903,67.55590438842773,True
ml_argmin_baseline,5,105,node-b,78702.52529901722,67.89302825927734,True
ml_argmin_baseline,5,105,node-a,95154.44253600755,80.65581321716309,True
ml_argmin_baseline,5,105,node-a,345005.6110720096,322.2544193267822,True
ml_argmin_baseline,5,105,node-a,61343.24223118435,123.14796447753906,True
ml_argmin_baseline,5,105,node-a,178301.16029168273,289.40773010253906,True
ml_argmin_baseline,5,105,node-b,104590.96796257167,181.71095848083496,True
ml_argmin_baseline,5,105,node-b,82457.88916802622,175.59099197387695,True
ml_argmin_baseline,5,105,node-b,49107.17094455974,116.59049987792969,True
ml_argmin_baseline,5,105,node-b,97031.10014428385,285.0503921508789,True
ml_argmin_baseline,5,105,node-b,59140.304278586766,328.5355567932129,True
ml_argmin_baseline,5,105,node-b,114836.38179946422,362.66517639160156,True
ml_argmin_baseline,5,105,node-b,119096.11214920688,497.9684352874756,True
ml_argmin_baseline,5,105,node-b,54284.3686504679,469.6507453918457,True
ml_argmin_baseline,5,105,node-a,178026.40859139228,156.3718318939209,True
ml_argmin_baseline,5,105,node-b,92247.77204492968,521.2161540985107,True
ml_argmin_baseline,5,105,node-a,102548.02159226804,201.62487030029297,True
ml_argmin_baseline,5,105,node-a,117125.90959708077,294.8606014251709,True
ml_argmin_baseline,5,105,node-c,84275.53908458372,77.05307006835938,True
ml_argmin_baseline,5,105,node-a,172866.91623694258,365.3697967529297,True
ml_argmin_baseline,5,105,node-a,233175.59727783038,441.44272804260254,True
ml_argmin_baseline,5,105,node-a,113847.05069231876,407.839298248291,True
ml_argmin_baseline,5,105,node-a,167012.4355553973,602.7572154998779,True
ml_argmin_baseline,5,105,node-a,274326.0841340308,1018.6443328857422,True
ml_argmin_baseline,5,105,node-a,150561.20081542467,1356.665849685669,True
ml_argmin_baseline,5,105,node-a,95631.07086628013,642.5304412841797,True
ml_argmin_baseline,5,105,node-a,196573.3156080456,1043.2629585266113,True
ml_argmin_baseline,5,105,node-a,115468.2706669342,913.1345748901367,True
ml_argmin_baseline,5,105,node-a,98131.06668353165,852.1192073822021,True
ml_argmin_baseline,5,105,node-c,52148.87621964856,57.06596374511719,True
ml_argmin_baseline,5,105,node-a,115698.09541488417,1018.5976028442383,True
ml_argmin_baseline,5,105,node-a,69910.1797374777,931.5190315246582,True
ml_argmin_baseline,5,105,node-a,121577.63309990718,1082.268238067627,True
ml_argmin_baseline,5,105,node-b,36804.289126409494,50.16207695007324,True
ml_argmin_baseline,5,105,node-b,58384.3689135876,57.01851844787598,True
ml_argmin_baseline,5,105,node-a,221514.47713435226,1128.7691593170166,True
ml_argmin_baseline,5,105,node-a,254986.23798559018,1100.7728576660156,True
ml_argmin_baseline,5,105,node-a,126620.71888730572,1189.8598670959473,True
ml_argmin_baseline,5,105,node-a,120644.70046222427,1096.3027477264404,True
ml_argmin_baseline,5,105,node-b,32138.110512528605,41.393280029296875,True
ml_argmin_baseline,5,105,node-a,131082.86803856213,1091.9170379638672,True
ml_argmin_baseline,5,105,node-a,72973.26355405796,1059.1447353363037,True
